Symbol,Date,EnTime,Bprice,ExTime,Sprice,Option,p/l,Strike
NIFTY,18/05/22,11:40:00,79.4,11:55:00,81.85,Buy Put,122.5,16300
NIFTY,18/05/22,11:55:00,107.85,12:00:00,109.3,Buy Call,72.5,16300
NIFTY,18/05/22,12:00:00,80,13:30:00,121.6,Buy Put,2080,16300
NIFTY,18/05/22,13:30:00,62,13:50:00,89.5,Buy Call,1375,16300
NIFTY,18/05/22,13:50:00,75.85,13:55:00,88.1,Buy Put,612.5,16300
NIFTY,18/05/22,13:55:00,77.85,14:00:00,92.4,Buy Call,727.5,16300
NIFTY,18/05/22,14:00:00,76.05,15:30:00,97.15,Sell Call,1055,16300
NIFTY,19/05/22,11:25:00,30.05,12:15:00,29.45,Buy Put,-30,15800
NIFTY,19/05/22,12:15:00,78.9,12:20:00,84.4,Buy Call,275,15800
NIFTY,19/05/22,12:20:00,26.25,12:25:00,25.8,Buy Put,-22.5,15800
NIFTY,19/05/22,12:25:00,82.05,12:30:00,86.05,Buy Call,200,15800
NIFTY,19/05/22,12:30:00,22.1,13:15:00,31.5,Buy Put,470,15800
NIFTY,19/05/22,13:15:00,49.6,13:20:00,56.5,Buy Call,345,15800
NIFTY,19/05/22,13:20:00,27.1,13:25:00,28.7,Buy Put,80,15800
NIFTY,19/05/22,13:25:00,50.45,13:30:00,63.85,Buy Call,670,15800
NIFTY,19/05/22,13:30:00,21.7,13:40:00,25.35,Buy Put,182.5,15800
NIFTY,19/05/22,13:40:00,52.7,13:45:00,60.45,Buy Call,387.5,15800
NIFTY,19/05/22,13:45:00,21.7,13:50:00,23.55,Buy Put,92.5,15800
NIFTY,19/05/22,13:50:00,51.9,14:05:00,53.35,Buy Call,72.5,15800
NIFTY,19/05/22,14:05:00,19.9,14:20:00,30,Buy Put,505,15800
NIFTY,19/05/22,14:20:00,31.25,14:25:00,41.7,Buy Call,522.5,15800
NIFTY,19/05/22,14:25:00,20.6,14:55:00,23.15,Buy Put,127.5,15800
NIFTY,19/05/22,14:55:00,13.2,15:00:00,16.1,Buy Call,145,15800
NIFTY,19/05/22,15:00:00,16.25,15:15:00,9.35,Buy Put,-345,15800
NIFTY,19/05/22,15:15:00,1.35,15:30:00,9.55,Sell Put,410,15800
NIFTY,20/05/22,9:50:00,158.85,10:45:00,165.35,Buy Call,325,16200
NIFTY,20/05/22,10:45:00,202.55,10:50:00,206,Buy Put,172.5,16200
NIFTY,20/05/22,10:50:00,162.9,11:10:00,177.05,Buy Call,707.5,16200
NIFTY,20/05/22,11:10:00,195.25,11:20:00,203.4,Buy Put,407.5,16200
NIFTY,20/05/22,11:20:00,168.45,11:25:00,170.35,Buy Call,95,16200
NIFTY,20/05/22,11:25:00,201.95,11:30:00,203.9,Buy Put,97.5,16200
NIFTY,20/05/22,11:30:00,167.05,11:55:00,173.8,Buy Call,337.5,16200
NIFTY,20/05/22,11:55:00,198.55,12:40:00,212.25,Buy Put,685,16200
NIFTY,20/05/22,12:40:00,151.75,13:25:00,189.95,Buy Call,1910,16200
NIFTY,20/05/22,13:25:00,182.35,13:45:00,199.65,Buy Put,865,16200
NIFTY,20/05/22,13:45:00,172.5,13:50:00,182.45,Buy Call,497.5,16200
NIFTY,20/05/22,13:50:00,189.15,13:55:00,193.6,Buy Put,222.5,16200
NIFTY,20/05/22,13:55:00,178.9,14:00:00,179.95,Buy Call,52.5,16200
NIFTY,20/05/22,14:00:00,189.8,14:05:00,195.05,Buy Put,262.5,16200
NIFTY,20/05/22,14:05:00,176.85,14:20:00,193,Buy Call,807.5,16200
NIFTY,20/05/22,14:20:00,174.95,14:30:00,192.3,Buy Put,867.5,16200
NIFTY,20/05/22,14:30:00,171.55,15:30:00,220.85,Sell Put,2465,16200
NIFTY,23/05/22,9:20:00,149.75,10:15:00,169.05,Buy Call,965,16300
NIFTY,23/05/22,10:15:00,157.8,10:25:00,174.5,Buy Put,835,16300
NIFTY,23/05/22,10:25:00,154.55,11:10:00,170.7,Buy Call,807.5,16300
NIFTY,23/05/22,11:10:00,151.45,11:15:00,153.35,Buy Put,95,16300
NIFTY,23/05/22,11:15:00,168.65,11:40:00,186.6,Buy Call,897.5,16300
NIFTY,23/05/22,11:40:00,138.3,11:45:00,142.95,Buy Put,232.5,16300
NIFTY,23/05/22,11:45:00,180.35,11:55:00,186.85,Buy Call,325,16300
NIFTY,23/05/22,11:55:00,140.6,12:00:00,143.2,Buy Put,130,16300
NIFTY,23/05/22,12:00:00,182.9,12:05:00,188.5,Buy Call,280,16300
NIFTY,23/05/22,12:05:00,137.35,12:15:00,137.15,Buy Put,-10,16300
NIFTY,23/05/22,12:15:00,188,12:30:00,191.8,Buy Call,190,16300
NIFTY,23/05/22,12:30:00,130.8,13:00:00,146.55,Buy Put,787.5,16300
NIFTY,23/05/22,13:00:00,175.1,13:10:00,177.6,Buy Call,125,16300
NIFTY,23/05/22,13:10:00,141.8,13:20:00,147.2,Buy Put,270,16300
NIFTY,23/05/22,13:20:00,171.55,13:40:00,203.05,Buy Call,1575,16300
NIFTY,23/05/22,13:40:00,122.2,15:30:00,231.3,Sell Call,5455,16300
NIFTY,24/05/22,9:35:00,115.2,10:25:00,144,Buy Put,1440,16100
NIFTY,24/05/22,10:25:00,143.6,10:55:00,159.05,Buy Call,772.5,16100
NIFTY,24/05/22,10:55:00,127.9,11:05:00,129.9,Buy Put,100,16100
NIFTY,24/05/22,11:05:00,156,11:10:00,157.5,Buy Call,75,16100
NIFTY,24/05/22,11:10:00,128.8,11:25:00,131.6,Buy Put,140,16100
NIFTY,24/05/22,11:25:00,153.95,12:05:00,176.2,Buy Call,1112.5,16100
NIFTY,24/05/22,12:05:00,108.2,13:25:00,128.4,Buy Put,1010,16100
NIFTY,24/05/22,13:25:00,141.3,13:45:00,158.6,Buy Call,865,16100
NIFTY,24/05/22,13:45:00,111.2,14:15:00,129.3,Buy Put,905,16100
NIFTY,24/05/22,14:15:00,135.35,14:20:00,141.75,Buy Call,320,16100
NIFTY,24/05/22,14:20:00,123.7,14:55:00,146,Buy Put,1115,16100
NIFTY,24/05/22,14:55:00,109.3,15:10:00,127.25,Buy Call,897.5,16100
NIFTY,24/05/22,15:10:00,125,15:15:00,133.9,Buy Put,445,16100
NIFTY,24/05/22,15:15:00,122.25,15:30:00,136.1,Sell Put,692.5,16100
NIFTY,25/05/22,9:50:00,73,10:30:00,93.35,Buy Put,1017.5,16100
NIFTY,25/05/22,10:30:00,119.4,10:35:00,125.7,Buy Call,315,16100
NIFTY,25/05/22,10:35:00,86,10:40:00,88,Buy Put,100,16100
NIFTY,25/05/22,10:40:00,122.3,10:50:00,127,Buy Call,235,16100
NIFTY,25/05/22,10:50:00,83.8,11:05:00,89.9,Buy Put,305,16100
NIFTY,25/05/22,11:05:00,119.25,11:15:00,132.85,Buy Call,680,16100
NIFTY,25/05/22,11:15:00,75.55,12:10:00,120.35,Buy Put,2240,16100
NIFTY,25/05/22,12:10:00,84.25,12:25:00,87.4,Buy Call,157.5,16100
NIFTY,25/05/22,12:25:00,113.35,12:35:00,120.3,Buy Put,347.5,16100
NIFTY,25/05/22,12:35:00,80.1,12:40:00,89.1,Buy Call,450,16100
NIFTY,25/05/22,12:40:00,108.9,13:10:00,128.4,Buy Put,975,16100
NIFTY,25/05/22,13:10:00,66.9,15:30:00,57,Sell Put,-495,16100
NIFTY,26/05/22,9:35:00,35.75,12:40:00,76.65,Buy Put,2045,16000
NIFTY,26/05/22,12:40:00,22.55,15:30:00,169.9,Sell Put,7367.5,16000
NIFTY,27/05/22,9:20:00,175,9:35:00,187,Buy Call,600,16300
NIFTY,27/05/22,9:35:00,175,9:40:00,186.8,Buy Put,590,16300
NIFTY,27/05/22,9:40:00,174.65,9:50:00,184.3,Buy Call,482.5,16300
NIFTY,27/05/22,9:50:00,176.35,9:55:00,177.9,Buy Put,77.5,16300
NIFTY,27/05/22,9:55:00,182.4,10:00:00,186.05,Buy Call,182.5,16300
NIFTY,27/05/22,10:00:00,174.2,10:35:00,203.5,Buy Put,1465,16300
NIFTY,27/05/22,10:35:00,158,10:50:00,167.4,Buy Call,470,16300
NIFTY,27/05/22,10:50:00,192,11:25:00,203.45,Buy Put,572.5,16300
NIFTY,27/05/22,11:25:00,157.95,12:40:00,173.8,Buy Call,792.5,16300
NIFTY,27/05/22,12:40:00,178.45,12:55:00,188,Buy Put,477.5,16300
NIFTY,27/05/22,12:55:00,164.5,13:30:00,195.7,Buy Call,1560,16300
NIFTY,27/05/22,13:30:00,153.5,13:35:00,162.75,Buy Put,462.5,16300
NIFTY,27/05/22,13:35:00,182.95,13:50:00,187.85,Buy Call,245,16300
NIFTY,27/05/22,13:50:00,156.75,13:55:00,156.15,Buy Put,-30,16300
NIFTY,27/05/22,13:55:00,187.85,14:05:00,195.55,Buy Call,385,16300
NIFTY,27/05/22,14:05:00,148.5,14:25:00,165.3,Buy Put,840,16300
NIFTY,27/05/22,14:25:00,172.65,14:30:00,181.2,Buy Call,427.5,16300
NIFTY,27/05/22,14:30:00,156.9,14:45:00,171.8,Buy Put,745,16300
NIFTY,27/05/22,14:45:00,165.7,15:30:00,176,Sell Put,515,16300
NIFTY,30/05/22,9:20:00,97.25,10:20:00,135.8,Buy Call,1927.5,16600
NIFTY,30/05/22,10:20:00,137.1,10:25:00,137.15,Buy Put,2.5,16600
NIFTY,30/05/22,10:25:00,135.35,12:10:00,172.45,Buy Call,1855,16600
NIFTY,30/05/22,12:10:00,115.5,12:30:00,122.5,Buy Put,350,16600
NIFTY,30/05/22,12:30:00,157.45,12:40:00,163.3,Buy Call,292.5,16600
NIFTY,30/05/22,12:40:00,117.75,12:55:00,126.4,Buy Put,432.5,16600
NIFTY,30/05/22,12:55:00,152.35,13:00:00,156.75,Buy Call,220,16600
NIFTY,30/05/22,13:00:00,121.75,13:15:00,111.95,Buy Put,-490,16600
NIFTY,30/05/22,13:15:00,167.05,13:25:00,168.8,Buy Call,87.5,16600
NIFTY,30/05/22,13:25:00,113.25,13:30:00,116.15,Buy Put,145,16600
NIFTY,30/05/22,13:30:00,163.05,13:40:00,164.65,Buy Call,80,16600
NIFTY,30/05/22,13:40:00,115.35,13:55:00,124.75,Buy Put,470,16600
NIFTY,30/05/22,13:55:00,156.1,14:00:00,165,Buy Call,445,16600
NIFTY,30/05/22,14:00:00,114.95,14:25:00,124.55,Buy Put,480,16600
NIFTY,30/05/22,14:25:00,150.4,14:30:00,155.2,Buy Call,240,16600
NIFTY,30/05/22,14:30:00,119.85,14:50:00,106.35,Buy Put,-675,16600
NIFTY,30/05/22,14:50:00,163.8,15:10:00,159,Buy Call,-240,16600
NIFTY,30/05/22,15:10:00,109.1,15:20:00,110.6,Buy Put,75,16600
NIFTY,30/05/22,15:20:00,154.25,15:30:00,161,Sell Put,337.5,16600
NIFTY,31/05/22,9:20:00,133.4,9:40:00,153,Buy Put,980,16600
NIFTY,31/05/22,9:40:00,93,11:05:00,151.85,Buy Call,2942.5,16600
NIFTY,31/05/22,11:05:00,96.2,11:50:00,112.7,Buy Put,825,16600
NIFTY,31/05/22,11:50:00,124.8,12:15:00,148.1,Buy Call,1165,16600
NIFTY,31/05/22,12:15:00,98.25,12:20:00,104,Buy Put,287.5,16600
NIFTY,31/05/22,12:20:00,139.6,12:30:00,147.05,Buy Call,372.5,16600
NIFTY,31/05/22,12:30:00,99.25,13:30:00,108.85,Buy Put,480,16600
NIFTY,31/05/22,13:30:00,126.45,14:30:00,156,Buy Call,1477.5,16600
NIFTY,31/05/22,14:30:00,85,15:25:00,143.4,Buy Put,2920,16600
NIFTY,31/05/22,15:25:00,86.6,15:30:00,94.3,Buy Call,385,16600
NIFTY,31/05/22,15:30:00,127.3,15:30:00,127.3,Sell Call,0,16600
NIFTY,01/06/22,9:20:00,90.1,10:05:00,125.75,Buy Put,1782.5,16600
NIFTY,01/06/22,10:05:00,75.15,10:45:00,101.15,Buy Call,1300,16600
NIFTY,01/06/22,10:45:00,91.65,10:55:00,95.55,Buy Put,195,16600
NIFTY,01/06/22,10:55:00,96.55,11:00:00,98,Buy Call,72.5,16600
NIFTY,01/06/22,11:00:00,92.15,11:25:00,103.9,Buy Put,587.5,16600
NIFTY,01/06/22,11:25:00,84.4,11:55:00,90.05,Buy Call,282.5,16600
NIFTY,01/06/22,11:55:00,94.55,12:35:00,108.05,Buy Put,675,16600
NIFTY,01/06/22,12:35:00,77.85,12:50:00,80.6,Buy Call,137.5,16600
NIFTY,01/06/22,12:50:00,104.7,13:00:00,107.25,Buy Put,127.5,16600
NIFTY,01/06/22,13:00:00,77,13:05:00,79.55,Buy Call,127.5,16600
NIFTY,01/06/22,13:05:00,104.15,15:30:00,111.95,Sell Call,390,16600
NIFTY,02/06/22,10:30:00,26.05,12:45:00,35.9,Buy Call,492.5,16600
NIFTY,02/06/22,12:45:00,59.4,12:50:00,61.65,Buy Put,112.5,16600
NIFTY,02/06/22,12:50:00,33,13:00:00,37.95,Buy Call,247.5,16600
NIFTY,02/06/22,13:00:00,53.85,13:05:00,59.6,Buy Put,287.5,16600
NIFTY,02/06/22,13:05:00,29.5,13:20:00,20.75,Buy Call,-437.5,16600
NIFTY,02/06/22,13:20:00,69.85,13:25:00,60.55,Buy Put,-465,16600
NIFTY,02/06/22,13:25:00,23.65,13:35:00,32.65,Buy Call,450,16600
NIFTY,02/06/22,13:35:00,43.2,13:40:00,51.8,Buy Put,430,16600
NIFTY,02/06/22,13:40:00,24.15,14:25:00,38.05,Buy Call,695,16600
NIFTY,02/06/22,14:25:00,19.3,14:35:00,20.05,Buy Put,37.5,16600
NIFTY,02/06/22,14:35:00,29.45,14:40:00,41.4,Buy Call,597.5,16600
NIFTY,02/06/22,14:40:00,12.15,14:45:00,15.15,Buy Put,150,16600
NIFTY,02/06/22,14:45:00,31.1,15:00:00,38.9,Buy Call,390,16600
NIFTY,02/06/22,15:00:00,4.8,15:10:00,2.3,Buy Put,-125,16600
NIFTY,02/06/22,15:10:00,17.05,15:30:00,28.05,Sell Put,550,16600
NIFTY,03/06/22,10:15:00,138.25,10:50:00,145.85,Buy Put,380,16700
NIFTY,03/06/22,10:50:00,175.85,11:00:00,184.35,Buy Call,425,16700
NIFTY,03/06/22,11:00:00,138.25,11:05:00,144.95,Buy Put,335,16700
NIFTY,03/06/22,11:05:00,176.4,11:10:00,180.15,Buy Call,187.5,16700
NIFTY,03/06/22,11:10:00,140.55,11:20:00,144.7,Buy Put,207.5,16700
NIFTY,03/06/22,11:20:00,175.25,12:20:00,187.75,Buy Call,625,16700
NIFTY,03/06/22,12:20:00,133.5,12:40:00,149.6,Buy Put,805,16700
NIFTY,03/06/22,12:40:00,169.35,12:45:00,175.1,Buy Call,287.5,16700
NIFTY,03/06/22,12:45:00,143.4,13:10:00,151.55,Buy Put,407.5,16700
NIFTY,03/06/22,13:10:00,166.15,13:15:00,165.5,Buy Call,-32.5,16700
NIFTY,03/06/22,13:15:00,150.3,13:50:00,171.25,Buy Put,1047.5,16700
NIFTY,03/06/22,13:50:00,146.45,14:15:00,162.1,Buy Call,782.5,16700
NIFTY,03/06/22,14:15:00,151.15,14:35:00,185.85,Buy Put,1735,16700
NIFTY,03/06/22,14:35:00,132.45,14:40:00,138.95,Buy Call,325,16700
NIFTY,03/06/22,14:40:00,173.8,15:30:00,203,Sell Call,1460,16700
NIFTY,06/06/22,12:05:00,102.2,13:00:00,119.95,Buy Call,887.5,16600
NIFTY,06/06/22,13:00:00,148.65,13:15:00,157.2,Buy Put,427.5,16600
NIFTY,06/06/22,13:15:00,114.15,13:30:00,124.45,Buy Call,515,16600
NIFTY,06/06/22,13:30:00,145.1,13:35:00,152.1,Buy Put,350,16600
NIFTY,06/06/22,13:35:00,117.25,14:15:00,134.25,Buy Call,850,16600
NIFTY,06/06/22,14:15:00,130.7,14:40:00,147.55,Buy Put,842.5,16600
NIFTY,06/06/22,14:40:00,116.55,14:45:00,122.1,Buy Call,277.5,16600
NIFTY,06/06/22,14:45:00,140.4,14:50:00,141.6,Buy Put,60,16600
NIFTY,06/06/22,14:50:00,119.5,15:00:00,128.1,Buy Call,430,16600
NIFTY,06/06/22,15:00:00,133.55,15:10:00,150,Buy Put,822.5,16600
NIFTY,06/06/22,15:10:00,111.45,15:20:00,116.2,Buy Call,237.5,16600
NIFTY,06/06/22,15:20:00,140.95,15:25:00,144.15,Buy Put,160,16600
NIFTY,06/06/22,15:25:00,113.35,15:30:00,115,Buy Call,82.5,16600
NIFTY,06/06/22,15:30:00,139.9,15:30:00,139.9,Sell Call,0,16600
NIFTY,07/06/22,9:25:00,97.55,9:30:00,102.2,Buy Put,232.5,16400
NIFTY,07/06/22,9:30:00,138.1,9:35:00,137.8,Buy Call,-15,16400
NIFTY,07/06/22,9:35:00,99.65,10:05:00,114.05,Buy Put,720,16400
NIFTY,07/06/22,10:05:00,125.25,10:15:00,131.9,Buy Call,332.5,16400
NIFTY,07/06/22,10:15:00,107,10:20:00,110.65,Buy Put,182.5,16400
NIFTY,07/06/22,10:20:00,127.6,10:30:00,136.6,Buy Call,450,16400
NIFTY,07/06/22,10:30:00,99.4,11:30:00,140.05,Buy Put,2032.5,16400
NIFTY,07/06/22,11:30:00,100.4,12:10:00,112.8,Buy Call,620,16400
NIFTY,07/06/22,12:10:00,121.65,12:15:00,125.85,Buy Put,210,16400
NIFTY,07/06/22,12:15:00,109,12:30:00,118.75,Buy Call,487.5,16400
NIFTY,07/06/22,12:30:00,111.45,12:35:00,115.1,Buy Put,182.5,16400
NIFTY,07/06/22,12:35:00,115,12:45:00,123.85,Buy Call,442.5,16400
NIFTY,07/06/22,12:45:00,106.85,12:55:00,115,Buy Put,407.5,16400
NIFTY,07/06/22,12:55:00,115.3,13:00:00,117.15,Buy Call,92.5,16400
NIFTY,07/06/22,13:00:00,113.25,13:10:00,120.2,Buy Put,347.5,16400
NIFTY,07/06/22,13:10:00,109.9,13:20:00,118.8,Buy Call,445,16400
NIFTY,07/06/22,13:20:00,110.6,13:25:00,113.9,Buy Put,165,16400
NIFTY,07/06/22,13:25:00,114.3,13:35:00,122.35,Buy Call,402.5,16400
NIFTY,07/06/22,13:35:00,107.8,14:05:00,117.3,Buy Put,475,16400
NIFTY,07/06/22,14:05:00,107.9,14:10:00,113.8,Buy Call,295,16400
NIFTY,07/06/22,14:10:00,112.55,14:20:00,117.8,Buy Put,262.5,16400
NIFTY,07/06/22,14:20:00,107.1,14:35:00,113.75,Buy Call,332.5,16400
NIFTY,07/06/22,14:35:00,108.3,14:55:00,113.8,Buy Put,275,16400
NIFTY,07/06/22,14:55:00,108.55,15:20:00,118.6,Buy Call,502.5,16400
NIFTY,07/06/22,15:20:00,97.5,15:30:00,99.45,Sell Call,97.5,16400
NIFTY,08/06/22,9:20:00,95.6,10:10:00,124.55,Buy Put,1447.5,16400
NIFTY,08/06/22,10:10:00,76.85,10:25:00,79.8,Buy Call,147.5,16400
NIFTY,08/06/22,10:25:00,110,10:30:00,111.6,Buy Put,80,16400
NIFTY,08/06/22,10:30:00,77.55,13:05:00,105.2,Buy Call,1382.5,16400
NIFTY,08/06/22,13:05:00,57.5,13:55:00,96.5,Buy Put,1950,16400
NIFTY,08/06/22,13:55:00,60.05,14:00:00,60.9,Buy Call,42.5,16400
NIFTY,08/06/22,14:00:00,94.45,14:15:00,107,Buy Put,627.5,16400
NIFTY,08/06/22,14:15:00,51.45,14:25:00,54.3,Buy Call,142.5,16400
NIFTY,08/06/22,14:25:00,99.7,14:45:00,110.95,Buy Put,562.5,16400
NIFTY,08/06/22,14:45:00,41.95,15:20:00,42.25,Buy Call,15,16400
NIFTY,08/06/22,15:20:00,93.3,15:30:00,101.95,Sell Call,432.5,16400
NIFTY,09/06/22,10:20:00,16.1,10:45:00,27.1,Buy Call,550,16400
NIFTY,09/06/22,10:45:00,58.55,10:55:00,67.5,Buy Put,447.5,16400
NIFTY,09/06/22,10:55:00,21.45,11:05:00,25.3,Buy Call,192.5,16400
NIFTY,09/06/22,11:05:00,56.7,11:35:00,77.5,Buy Put,1040,16400
NIFTY,09/06/22,11:35:00,14.45,12:45:00,33.65,Buy Call,960,16400
NIFTY,09/06/22,12:45:00,33.9,13:20:00,62.25,Buy Put,1417.5,16400
NIFTY,09/06/22,13:20:00,9.5,13:35:00,11.2,Buy Call,85,16400
NIFTY,09/06/22,13:35:00,51.95,13:40:00,53.95,Buy Put,100,16400
NIFTY,09/06/22,13:40:00,9.3,15:30:00,78.3,Sell Put,3450,16400
NIFTY,10/06/22,11:30:00,129.05,11:55:00,140.9,Buy Put,592.5,16200
NIFTY,10/06/22,11:55:00,173.95,12:15:00,186.65,Buy Call,635,16200
NIFTY,10/06/22,12:15:00,128.3,13:00:00,150.45,Buy Put,1107.5,16200
NIFTY,10/06/22,13:00:00,168.05,13:10:00,176.95,Buy Call,445,16200
NIFTY,10/06/22,13:10:00,140.55,13:40:00,151.9,Buy Put,567.5,16200
NIFTY,10/06/22,13:40:00,165.35,13:50:00,172.55,Buy Call,360,16200
NIFTY,10/06/22,13:50:00,140.6,14:30:00,159.75,Buy Put,957.5,16200
NIFTY,10/06/22,14:30:00,153.2,14:35:00,154.05,Buy Call,42.5,16200
NIFTY,10/06/22,14:35:00,158.65,14:40:00,158.75,Buy Put,5,16200
NIFTY,10/06/22,14:40:00,153.7,15:15:00,167.55,Buy Call,692.5,16200
NIFTY,10/06/22,15:15:00,137.65,15:30:00,149.4,Sell Call,587.5,16200
NIFTY,13/06/22,9:20:00,141.55,9:50:00,158.75,Buy Put,860,15800
NIFTY,13/06/22,9:50:00,144.4,10:00:00,149.6,Buy Call,260,15800
NIFTY,13/06/22,10:00:00,150,10:25:00,166.65,Buy Put,832.5,15800
NIFTY,13/06/22,10:25:00,132.5,10:45:00,140.75,Buy Call,412.5,15800
NIFTY,13/06/22,10:45:00,156.45,10:50:00,158.5,Buy Put,102.5,15800
NIFTY,13/06/22,10:50:00,139.25,11:15:00,149.05,Buy Call,490,15800
NIFTY,13/06/22,11:15:00,146.8,11:20:00,148.85,Buy Put,102.5,15800
NIFTY,13/06/22,11:20:00,147,11:30:00,149.2,Buy Call,110,15800
NIFTY,13/06/22,11:30:00,144.7,12:05:00,152.4,Buy Put,385,15800
NIFTY,13/06/22,12:05:00,138.9,12:25:00,144.6,Buy Call,285,15800
NIFTY,13/06/22,12:25:00,146.05,12:35:00,157.2,Buy Put,557.5,15800
NIFTY,13/06/22,12:35:00,131.2,12:40:00,137.45,Buy Call,312.5,15800
NIFTY,13/06/22,12:40:00,152,13:15:00,171.25,Buy Put,962.5,15800
NIFTY,13/06/22,13:15:00,119.05,13:25:00,124.65,Buy Call,280,15800
NIFTY,13/06/22,13:25:00,164.05,15:00:00,172.9,Buy Put,442.5,15800
NIFTY,13/06/22,15:00:00,123.3,15:30:00,145,Sell Put,1085,15800
NIFTY,14/06/22,9:40:00,108.2,11:25:00,166.2,Buy Call,2900,15800
NIFTY,14/06/22,11:25:00,111.2,12:00:00,126.2,Buy Put,750,15800
NIFTY,14/06/22,12:00:00,144.25,12:05:00,152.9,Buy Call,432.5,15800
NIFTY,14/06/22,12:05:00,119.95,12:15:00,122.45,Buy Put,125,15800
NIFTY,14/06/22,12:15:00,149,12:20:00,150.75,Buy Call,87.5,15800
NIFTY,14/06/22,12:20:00,122.05,13:10:00,162.8,Buy Put,2037.5,15800
NIFTY,14/06/22,13:10:00,98.6,13:30:00,122.1,Buy Call,1175,15800
NIFTY,14/06/22,13:30:00,136.6,15:15:00,163,Buy Put,1320,15800
NIFTY,14/06/22,15:15:00,88.9,15:30:00,96.95,Sell Put,402.5,15800
NIFTY,15/06/22,9:20:00,97.7,9:30:00,106.95,Buy Put,462.5,15700
NIFTY,15/06/22,9:30:00,118.5,9:35:00,130.95,Buy Call,622.5,15700
NIFTY,15/06/22,9:35:00,92.8,9:50:00,106.35,Buy Put,677.5,15700
NIFTY,15/06/22,9:50:00,117,10:30:00,132.75,Buy Call,787.5,15700
NIFTY,15/06/22,10:30:00,88.9,11:05:00,99.4,Buy Put,525,15700
NIFTY,15/06/22,11:05:00,116.4,11:10:00,119,Buy Call,130,15700
NIFTY,15/06/22,11:10:00,96.6,11:15:00,97.9,Buy Put,65,15700
NIFTY,15/06/22,11:15:00,116.45,12:15:00,129.75,Buy Call,665,15700
NIFTY,15/06/22,12:15:00,86.6,14:40:00,88.5,Buy Put,95,15700
NIFTY,15/06/22,14:40:00,121.3,14:45:00,123.05,Buy Call,87.5,15700
NIFTY,15/06/22,14:45:00,85.95,14:55:00,90.6,Buy Put,232.5,15700
NIFTY,15/06/22,14:55:00,119.45,15:00:00,122.45,Buy Call,150,15700
NIFTY,15/06/22,15:00:00,89.9,15:30:00,120,Sell Call,1505,15700
NIFTY,16/06/22,11:15:00,18.65,12:15:00,62.95,Buy Put,2215,15600
NIFTY,16/06/22,12:15:00,37.4,12:20:00,41.85,Buy Call,222.5,15600
NIFTY,16/06/22,12:20:00,52.9,12:30:00,68.65,Buy Put,787.5,15600
NIFTY,16/06/22,12:30:00,31.7,15:30:00,0.05,Sell Put,-1582.5,15600
NIFTY,17/06/22,9:20:00,203.1,9:35:00,238.5,Buy Put,1770,15300
NIFTY,17/06/22,9:35:00,167.9,10:05:00,229.15,Buy Call,3062.5,15300
NIFTY,17/06/22,10:05:00,181.25,10:30:00,199.4,Buy Put,907.5,15300
NIFTY,17/06/22,10:30:00,208.65,10:40:00,229.8,Buy Call,1057.5,15300
NIFTY,17/06/22,10:40:00,179.65,10:50:00,197.3,Buy Put,882.5,15300
NIFTY,17/06/22,10:50:00,209.5,11:00:00,216.35,Buy Call,342.5,15300
NIFTY,17/06/22,11:00:00,189.5,11:05:00,194.05,Buy Put,227.5,15300
NIFTY,17/06/22,11:05:00,210.8,11:10:00,219.6,Buy Call,440,15300
NIFTY,17/06/22,11:10:00,186.15,11:55:00,224.1,Buy Put,1897.5,15300
NIFTY,17/06/22,11:55:00,178,12:00:00,184.35,Buy Call,317.5,15300
NIFTY,17/06/22,12:00:00,215.65,12:05:00,222,Buy Put,317.5,15300
NIFTY,17/06/22,12:05:00,181.45,12:20:00,193,Buy Call,577.5,15300
NIFTY,17/06/22,12:20:00,207.7,12:25:00,220.8,Buy Put,655,15300
NIFTY,17/06/22,12:25:00,180.8,12:45:00,195.5,Buy Call,735,15300
NIFTY,17/06/22,12:45:00,205.4,12:50:00,212.3,Buy Put,345,15300
NIFTY,17/06/22,12:50:00,185.9,12:55:00,218.65,Buy Call,1637.5,15300
NIFTY,17/06/22,12:55:00,184.9,13:15:00,215.55,Buy Put,1532.5,15300
NIFTY,17/06/22,13:15:00,183.6,14:05:00,207.05,Buy Call,1172.5,15300
NIFTY,17/06/22,14:05:00,187.6,14:10:00,190,Buy Put,120,15300
NIFTY,17/06/22,14:10:00,202.75,14:15:00,207.5,Buy Call,237.5,15300
NIFTY,17/06/22,14:15:00,185.65,14:30:00,208.4,Buy Put,1137.5,15300
NIFTY,17/06/22,14:30:00,181.7,15:00:00,235.75,Buy Call,2702.5,15300
NIFTY,17/06/22,15:00:00,152,15:20:00,193.15,Buy Put,2057.5,15300
NIFTY,17/06/22,15:20:00,185.7,15:30:00,201.9,Sell Put,810,15300
NIFTY,20/06/22,9:20:00,155.25,9:50:00,206,Buy Put,2537.5,15300
NIFTY,20/06/22,9:50:00,131.35,10:20:00,170.5,Buy Call,1957.5,15300
NIFTY,20/06/22,10:20:00,152.85,10:35:00,177.25,Buy Put,1220,15300
NIFTY,20/06/22,10:35:00,145.9,10:45:00,164.3,Buy Call,920,15300
NIFTY,20/06/22,10:45:00,156.95,11:00:00,173.85,Buy Put,845,15300
NIFTY,20/06/22,11:00:00,147.35,11:30:00,160.8,Buy Call,672.5,15300
